CELLINE,CELLINE_NAME,DRUG_NAME,ADDITIVE_CONC,REPEAT,REP,DRUG_CONC,DV
1,WT,Erlotinib,3,1,2,0.720164609053498,66.30079458
1,WT,Erlotinib,3,1,2,2.16049382716049,50.76713832
1,WT,Erlotinib,3,1,2,6.48148148148148,22.31978811
1,WT,Erlotinib,3,1,2,19.4444444444444,17.58810757
1,WT,Erlotinib,3,1,2,58.3333333333333,12.24796583
1,WT,Erlotinib,3,1,3,0,86.0865208
1,WT,Erlotinib,3,1,3,0.0266727632982777,129.7167673
1,WT,Erlotinib,3,1,3,0.0800182898948331,98.79978048
1,WT,Erlotinib,3,1,3,0.240054869684499,100.5750555
1,WT,Erlotinib,3,1,3,0.720164609053498,60.63852633
1,WT,Erlotinib,3,1,3,2.16049382716049,34.83977189
1,WT,Erlotinib,3,1,3,6.48148148148148,26.02066382
1,WT,Erlotinib,3,1,3,19.4444444444444,22.67770646
1,WT,Erlotinib,3,1,3,58.3333333333333,11.64666301
1,WT,Erlotinib,0,1,1,0,97.27762372
1,WT,Erlotinib,0,1,1,0.0266727632982777,140.7449872
1,WT,Erlotinib,0,1,1,0.0800182898948331,112.8519625
1,WT,Erlotinib,0,1,1,0.240054869684499,122.6029224
1,WT,Erlotinib,0,1,1,0.720164609053498,66.25693259
1,WT,Erlotinib,0,1,1,2.16049382716049,46.54703498
1,WT,Erlotinib,0,1,1,6.48148148148148,29.65283703
1,WT,Erlotinib,0,1,1,19.4444444444444,18.15006399
1,WT,Erlotinib,0,1,1,58.3333333333333,14.85441553
1,WT,Erlotinib,0,1,2,0,70.0725256
1,WT,Erlotinib,0,1,2,0.0266727632982777,72.78423635
1,WT,Erlotinib,0,1,2,0.0800182898948331,67.82476536
1,WT,Erlotinib,0,1,2,0.240054869684499,76.61582765
1,WT,Erlotinib,0,1,2,0.720164609053498,76.29586177
1,WT,Erlotinib,0,1,2,2.16049382716049,52.13843857
1,WT,Erlotinib,0,1,2,6.48148148148148,28.33297782
1,WT,Erlotinib,0,1,2,19.4444444444444,17.54212884
1,WT,Erlotinib,0,1,2,58.3333333333333,12.62265358
1,WT,Erlotinib,0,1,3,0,78.73560154
1,WT,Erlotinib,0,1,3,0.0266727632982777,86.47077645
1,WT,Erlotinib,0,1,3,0.0800182898948331,90.23037543
1,WT,Erlotinib,0,1,3,0.240054869684499,101.8611348
1,WT,Erlotinib,0,1,3,0.720164609053498,83.01514505
1,WT,Erlotinib,0,1,3,2.16049382716049,53.08233788
1,WT,Erlotinib,0,1,3,6.48148148148148,29.46085751
1,WT,Erlotinib,0,1,3,19.4444444444444,18.78199659
1,WT,Erlotinib,0,1,3,58.3333333333333,15.28636945
2,R183W,Erlotinib,6,1,1,0,150.6060211
2,R183W,Erlotinib,6,1,1,0.0266727632982777,81.68578131
2,R183W,Erlotinib,6,1,1,0.0800182898948331,107.852209
2,R183W,Erlotinib,6,1,1,0.240054869684499,112.8372214
2,R183W,Erlotinib,6,1,1,0.720164609053498,105.0664668
2,R183W,Erlotinib,6,1,1,2.16049382716049,60.05473739
2,R183W,Erlotinib,6,1,1,6.48148148148148,50.58321387
2,R183W,Erlotinib,6,1,1,19.4444444444444,32.71536557
2,R183W,Erlotinib,6,1,1,58.3333333333333,33.5266519
2,R183W,Erlotinib,6,1,2,0,105.8582041
2,R183W,Erlotinib,6,1,2,0.0266727632982777,103.4732178
2,R183W,Erlotinib,6,1,2,0.0800182898948331,105.5258699
2,R183W,Erlotinib,6,1,2,0.240054869684499,128.9945263
2,R183W,Erlotinib,6,1,2,0.720164609053498,77.5511534
2,R183W,Erlotinib,6,1,2,2.16049382716049,59.88857031
2,R183W,Erlotinib,6,1,2,6.48148148148148,53.53512316
2,R183W,Erlotinib,6,1,2,19.4444444444444,55.59754985
2,R183W,Erlotinib,6,1,2,58.3333333333333,35.99960902
2,R183W,Erlotinib,6,1,3,0,172.3934576
2,R183W,Erlotinib,6,1,3,0.0266727632982777,194.4741301
2,R183W,Erlotinib,6,1,3,0.0800182898948331,182.0702463
2,R183W,Erlotinib,6,1,3,0.240054869684499,120.0312785
2,R183W,Erlotinib,6,1,3,0.720164609053498,112.153004
2,R183W,Erlotinib,6,1,3,2.16049382716049,80.72787697
2,R183W,Erlotinib,6,1,3,6.48148148148148,64.08184543
2,R183W,Erlotinib,6,1,3,19.4444444444444,35.3349407
2,R183W,Erlotinib,6,1,3,58.3333333333333,38.79512577
2,R183W,Erlotinib,4.5,1,1,0,93.15316901
2,R183W,Erlotinib,4.5,1,1,0.0266727632982777,105.084507
2,R183W,Erlotinib,4.5,1,1,0.0800182898948331,98.38204225
2,R183W,Erlotinib,4.5,1,1,0.240054869684499,64.85915493
2,R183W,Erlotinib,4.5,1,1,0.720164609053498,60.60211268
2,R183W,Erlotinib,4.5,1,1,2.16049382716049,43.62147887
2,R183W,Erlotinib,4.5,1,1,6.48148148148148,34.62676056
2,R183W,Erlotinib,4.5,1,1,19.4444444444444,19.09330986
2,R183W,Erlotinib,4.5,1,1,58.3333333333333,20.96302817
2,R183W,Erlotinib,4.5,1,2,0,54.61267606
2,R183W,Erlotinib,4.5,1,2,0.0266727632982777,86.45070423
2,R183W,Erlotinib,4.5,1,2,0.0800182898948331,72.95598592
2,R183W,Erlotinib,4.5,1,2,0.240054869684499,80.66725352
2,R183W,Erlotinib,4.5,1,2,0.720164609053498,42.26408451
2,R183W,Erlotinib,4.5,1,2,2.16049382716049,51.71830986
2,R183W,Erlotinib,4.5,1,2,6.48148148148148,40.54225352
2,R183W,Erlotinib,4.5,1,2,19.4444444444444,26.78873239
2,R183W,Erlotinib,4.5,1,2,58.3333333333333,19.20422535
2,R183W,Erlotinib,4.5,1,3,0,59.35035211
2,R183W,Erlotinib,4.5,1,3,0.0266727632982777,108.4647887
2,R183W,Erlotinib,4.5,1,3,0.0800182898948331,85.43133803
2,R183W,Erlotinib,4.5,1,3,0.240054869684499,78.34859155
2,R183W,Erlotinib,4.5,1,3,0.720164609053498,54.34330986
2,R183W,Erlotinib,4.5,1,3,2.16049382716049,71.16549296
2,R183W,Erlotinib,4.5,1,3,6.48148148148148,43.25176056
2,R183W,Erlotinib,4.5,1,3,19.4444444444444,23.1443662
2,R183W,Erlotinib,4.5,1,3,58.3333333333333,21.07922535
2,R183W,Erlotinib,3,1,1,0,69.81373295
2,R183W,Erlotinib,3,1,1,0.0266727632982777,99.01606978
2,R183W,Erlotinib,3,1,1,0.0800182898948331,72.83834739
2,R183W,Erlotinib,3,1,1,0.240054869684499,114.0129141
2,R183W,Erlotinib,3,1,1,0.720164609053498,93.79703203
2,R183W,Erlotinib,3,1,1,2.16049382716049,67.92516952
2,R183W,Erlotinib,3,1,1,6.48148148148148,41.33477902
2,R183W,Erlotinib,3,1,1,19.4444444444444,37.25179227
2,R183W,Erlotinib,3,1,1,58.3333333333333,18.8856343
2,R183W,Erlotinib,3,1,2,0,93.58827052
2,R183W,Erlotinib,3,1,2,0.0266727632982777,99.19570178
2,R183W,Erlotinib,3,1,2,0.0800182898948331,117.9842377
2,R183W,Erlotinib,3,1,2,0.240054869684499,98.97237551
2,R183W,Erlotinib,3,1,2,0.720164609053498,91.91332352
2,R183W,Erlotinib,3,1,2,2.16049382716049,66.92991115
2,R183W,Erlotinib,3,1,2,6.48148148148148,65.29865842
2,R183W,Erlotinib,3,1,2,19.4444444444444,34.90686647
2,R183W,Erlotinib,3,1,2,58.3333333333333,26.01751007
2,R183W,Erlotinib,3,1,3,0,89.3062321
2,R183W,Erlotinib,3,1,3,0.0266727632982777,101.7882284
2,R183W,Erlotinib,3,1,3,0.0800182898948331,87.89345071
2,R183W,Erlotinib,3,1,3,0.240054869684499,94.84083958
2,R183W,Erlotinib,3,1,3,0.720164609053498,83.54829835
2,R183W,Erlotinib,3,1,3,2.16049382716049,61.95847426
2,R183W,Erlotinib,3,1,3,6.48148148148148,39.25687376
2,R183W,Erlotinib,3,1,3,19.4444444444444,33.11540142
2,R183W,Erlotinib,3,1,3,58.3333333333333,26.05634942
2,R183W,Erlotinib,0,1,1,0,84.17935702
2,R183W,Erlotinib,0,1,1,0.0266727632982777,108.4667448
2,R183W,Erlotinib,0,1,1,0.0800182898948331,113.1328908
2,R183W,Erlotinib,0,1,1,0.240054869684499,109.8919693
2,R183W,Erlotinib,0,1,1,0.720164609053498,121.5410647
2,R183W,Erlotinib,0,1,1,2.16049382716049,109.2607055
2,R183W,Erlotinib,0,1,1,6.48148148148148,65.1243004
2,R183W,Erlotinib,0,1,1,19.4444444444444,31.19224261
2,R183W,Erlotinib,0,1,1,58.3333333333333,22.55629311
2,R183W,Erlotinib,0,1,2,0,72.90771834
2,R183W,Erlotinib,0,1,2,0.0266727632982777,84.42014838
2,R183W,Erlotinib,0,1,2,0.0800182898948331,113.0808278
2,R183W,Erlotinib,0,1,2,0.240054869684499,107.2953273
2,R183W,Erlotinib,0,1,2,0.720164609053498,111.6035403
2,R183W,Erlotinib,0,1,2,2.16049382716049,135.7672784
2,R183W,Erlotinib,0,1,2,6.48148148148148,46.55733437
2,R183W,Erlotinib,0,1,2,19.4444444444444,37.81725888
2,R183W,Erlotinib,0,1,2,58.3333333333333,23.70818691
2,R183W,Erlotinib,0,1,3,0,82.10334505
2,R183W,Erlotinib,0,1,3,0.0266727632982777,107.1131069
2,R183W,Erlotinib,0,1,3,0.0800182898948331,93.21228687
2,R183W,Erlotinib,0,1,3,0.240054869684499,164.7663673
2,R183W,Erlotinib,0,1,3,0.720164609053498,97.56605493
2,R183W,Erlotinib,0,1,3,2.16049382716049,101.4122088
2,R183W,Erlotinib,0,1,3,6.48148148148148,61.70766628
2,R183W,Erlotinib,0,1,3,19.4444444444444,30.91891188
2,R183W,Erlotinib,0,1,3,58.3333333333333,23.70167903
