CELLINE,CELLINE_NAME,DRUG_NAME,ADDITIVE_CONC,REPEAT,REP,DRUG_CONC,DV
1,WT,Dactolisib,0,1,2,0,81.9615715514769
1,WT,Dactolisib,0,1,2,0.000762078951379363,83.2425198355798
1,WT,Dactolisib,0,1,2,0.00228623685413809,85.4507217283243
1,WT,Dactolisib,0,1,2,0.00685871056241427,60.8068062326737
1,WT,Dactolisib,0,1,2,0.0205761316872428,35.847433323774
1,WT,Dactolisib,0,1,2,0.0617283950617284,23.5254755759488
1,WT,Dactolisib,0,1,2,0.185185185185185,13.8323296052003
1,WT,Dactolisib,0,1,2,0.555555555555556,12.3315170633783
1,WT,Dactolisib,0,1,2,1.66666666666667,11.4520600325017
1,WT,Dactolisib,0,1,3,0,96.1858330943504
1,WT,Dactolisib,0,1,3,0.000762078951379363,97.3138323296052
1,WT,Dactolisib,0,1,3,0.00228623685413809,94.4842749259153
1,WT,Dactolisib,0,1,3,0.00685871056241427,74.65825446898
1,WT,Dactolisib,0,1,3,0.0205761316872428,44.708918841411
1,WT,Dactolisib,0,1,3,0.0617283950617284,23.6975432559029
1,WT,Dactolisib,0,1,3,0.185185185185185,15.2566676225982
1,WT,Dactolisib,0,1,3,0.555555555555556,12.4749067966734
1,WT,Dactolisib,0,1,3,1.66666666666667,10.7829079437912
2,R183W,Dactolisib,6,1,1,0,71.4019964891136
2,R183W,Dactolisib,6,1,1,0.000762078951379363,79.1049859826552
2,R183W,Dactolisib,6,1,1,0.00228623685413809,55.044934105379
2,R183W,Dactolisib,6,1,1,0.00685871056241427,84.6464223019886
2,R183W,Dactolisib,6,1,1,0.0205761316872428,37.5402834909739
2,R183W,Dactolisib,6,1,1,0.0617283950617284,18.6836796185186
2,R183W,Dactolisib,6,1,1,0.185185185185185,11.208635732439
2,R183W,Dactolisib,6,1,1,0.555555555555556,8.44970786281343
2,R183W,Dactolisib,6,1,1,1.66666666666667,8.11171954830089
2,R183W,Dactolisib,6,1,2,0,107.590326722037
2,R183W,Dactolisib,6,1,2,0.000762078951379363,74.3574291927581
2,R183W,Dactolisib,6,1,2,0.00228623685413809,61.9147431026803
2,R183W,Dactolisib,6,1,2,0.00685871056241427,49.2519715985013
2,R183W,Dactolisib,6,1,2,0.0205761316872428,32.4390179998428
2,R183W,Dactolisib,6,1,2,0.0617283950617284,19.0845494799172
2,R183W,Dactolisib,6,1,2,0.185185185185185,11.3343988262111
2,R183W,Dactolisib,6,1,2,0.555555555555556,8.35538554248435
2,R183W,Dactolisib,6,1,2,1.66666666666667,8.15888070846543
2,R183W,Dactolisib,6,1,3,0,110.907328320277
2,R183W,Dactolisib,6,1,3,0.000762078951379363,72.7539497471638
2,R183W,Dactolisib,6,1,3,0.00228623685413809,37.4931223308093
2,R183W,Dactolisib,6,1,3,0.00685871056241427,46.0764534807556
2,R183W,Dactolisib,6,1,3,0.0205761316872428,36.0861477192339
2,R183W,Dactolisib,6,1,3,0.0617283950617284,15.8382896219247
2,R183W,Dactolisib,6,1,3,0.185185185185185,9.82524170094584
2,R183W,Dactolisib,6,1,3,0.555555555555556,8.55189037650326
2,R183W,Dactolisib,6,1,3,1.66666666666667,7.77373123378835
2,R183W,Dactolisib,4.5,1,1,0,128.944120770313
2,R183W,Dactolisib,4.5,1,1,0.000762078951379363,119.826076973854
2,R183W,Dactolisib,4.5,1,1,0.00228623685413809,104.87902878627
2,R183W,Dactolisib,4.5,1,1,0.00685871056241427,81.4683006629739
2,R183W,Dactolisib,4.5,1,1,0.0205761316872428,38.4438768188732
2,R183W,Dactolisib,4.5,1,1,0.0617283950617284,28.4131676376891
2,R183W,Dactolisib,4.5,1,1,0.185185185185185,12.983956605344
2,R183W,Dactolisib,4.5,1,1,0.555555555555556,9.97904887638837
2,R183W,Dactolisib,4.5,1,1,1.66666666666667,9.1180437964584
2,R183W,Dactolisib,4.5,1,2,0,113.557959991964
2,R183W,Dactolisib,4.5,1,2,0.000762078951379363,77.9640099876589
2,R183W,Dactolisib,4.5,1,2,0.00228623685413809,69.1731481215739
2,R183W,Dactolisib,4.5,1,2,0.00685871056241427,59.6332118359498
2,R183W,Dactolisib,4.5,1,2,0.0205761316872428,40.3983583503143
2,R183W,Dactolisib,4.5,1,2,0.0617283950617284,20.6469018167207
2,R183W,Dactolisib,4.5,1,2,0.185185185185185,13.6124903136928
2,R183W,Dactolisib,4.5,1,2,0.555555555555556,9.1697041012542
2,R183W,Dactolisib,4.5,1,2,1.66666666666667,8.76503171368711
2,R183W,Dactolisib,4.5,1,3,0,105.705593663003
2,R183W,Dactolisib,4.5,1,3,0.000762078951379363,85.3342134718595
2,R183W,Dactolisib,4.5,1,3,0.00228623685413809,110.518612059811
2,R183W,Dactolisib,4.5,1,3,0.00685871056241427,77.1977154665212
2,R183W,Dactolisib,4.5,1,3,0.0205761316872428,44.987515426341
2,R183W,Dactolisib,4.5,1,3,0.0617283950617284,28.0859857073157
2,R183W,Dactolisib,4.5,1,3,0.185185185185185,13.8363516344746
2,R183W,Dactolisib,4.5,1,3,0.555555555555556,11.1930660390896
2,R183W,Dactolisib,4.5,1,3,1.66666666666667,9.45383577763109
2,R183W,Dactolisib,3,1,1,0,91.4964511041009
2,R183W,Dactolisib,3,1,1,0.000762078951379363,62.5729495268139
2,R183W,Dactolisib,3,1,1,0.00228623685413809,100.214905362776
2,R183W,Dactolisib,3,1,1,0.00685871056241427,56.1080441640378
2,R183W,Dactolisib,3,1,1,0.0205761316872428,34.2527602523659
2,R183W,Dactolisib,3,1,1,0.0617283950617284,19.7082018927445
2,R183W,Dactolisib,3,1,1,0.185185185185185,12.1253943217666
2,R183W,Dactolisib,3,1,1,0.555555555555556,9.38682965299684
2,R183W,Dactolisib,3,1,1,1.66666666666667,7.87263406940063
2,R183W,Dactolisib,3,1,2,0,65.8615930599369
2,R183W,Dactolisib,3,1,2,0.000762078951379363,60.9167981072555
2,R183W,Dactolisib,3,1,2,0.00228623685413809,61.5555993690852
2,R183W,Dactolisib,3,1,2,0.00685871056241427,59.384858044164
2,R183W,Dactolisib,3,1,2,0.0205761316872428,37.9909305993691
2,R183W,Dactolisib,3,1,2,0.0617283950617284,24.0141955835962
2,R183W,Dactolisib,3,1,2,0.185185185185185,12.8292586750789
2,R183W,Dactolisib,3,1,2,0.555555555555556,9.69440063091482
2,R183W,Dactolisib,3,1,2,1.66666666666667,8.10331230283912
2,R183W,Dactolisib,3,1,3,0,64.0694006309148
2,R183W,Dactolisib,3,1,3,0.000762078951379363,57.089905362776
2,R183W,Dactolisib,3,1,3,0.00228623685413809,60.8221608832808
2,R183W,Dactolisib,3,1,3,0.00685871056241427,50.009858044164
2,R183W,Dactolisib,3,1,3,0.0205761316872428,30.9049684542587
2,R183W,Dactolisib,3,1,3,0.0617283950617284,18.63761829653
2,R183W,Dactolisib,3,1,3,0.185185185185185,10.5934542586751
2,R183W,Dactolisib,3,1,3,0.555555555555556,8.49960567823344
2,R183W,Dactolisib,3,1,3,1.66666666666667,6.90851735015773
2,R183W,Dactolisib,0,1,1,0,82.02994622659
2,R183W,Dactolisib,0,1,1,0.000762078951379363,66.9478954199889
2,R183W,Dactolisib,0,1,1,0.00228623685413809,68.6097719265715
2,R183W,Dactolisib,0,1,1,0.00685871056241427,68.3177266827369
2,R183W,Dactolisib,0,1,1,0.0205761316872428,40.1979417763768
2,R183W,Dactolisib,0,1,1,0.0617283950617284,23.182829593918
2,R183W,Dactolisib,0,1,1,0.185185185185185,13.5522900055628
2,R183W,Dactolisib,0,1,1,0.555555555555556,11.4384387168552
2,R183W,Dactolisib,0,1,1,1.66666666666667,8.85870572964955
2,R183W,Dactolisib,0,1,2,0,83.7265900241053
2,R183W,Dactolisib,0,1,2,0.000762078951379363,72.8235675876136
2,R183W,Dactolisib,0,1,2,0.00228623685413809,73.164287038754
2,R183W,Dactolisib,0,1,2,0.00685871056241427,62.1778231040237
2,R183W,Dactolisib,0,1,2,0.0205761316872428,38.0840904876692
2,R183W,Dactolisib,0,1,2,0.0617283950617284,20.8742814759874
2,R183W,Dactolisib,0,1,2,0.185185185185185,14.1294270350454
2,R183W,Dactolisib,0,1,2,0.555555555555556,10.6318375672168
2,R183W,Dactolisib,0,1,2,1.66666666666667,9.63053958835528
2,R183W,Dactolisib,0,1,3,0,98.3983867977007
2,R183W,Dactolisib,0,1,3,0.000762078951379363,83.6987761913592
2,R183W,Dactolisib,0,1,3,0.00228623685413809,81.84915631374
2,R183W,Dactolisib,0,1,3,0.00685871056241427,67.3233821620619
2,R183W,Dactolisib,0,1,3,0.0205761316872428,45.6424995364361
2,R183W,Dactolisib,0,1,3,0.0617283950617284,22.4735768588912
2,R183W,Dactolisib,0,1,3,0.185185185185185,23.8503615798257
2,R183W,Dactolisib,0,1,3,0.555555555555556,11.6331355460783
2,R183W,Dactolisib,0,1,3,1.66666666666667,9.66530687928797
