CELLINE,CELLINE_NAME,DRUG_NAME,ADDITIVE_CONC,REPEAT,REP,DRUG_CONC,DV
2,R183W,Dactolisib,6,4,1,0.0617283950617284,24.0631888317414
2,R183W,Dactolisib,6,4,1,0.185185185185185,17.1473181484203
2,R183W,Dactolisib,6,4,1,0.555555555555556,15.0991917707568
2,R183W,Dactolisib,6,4,1,1.66666666666667,9.30382072005878
2,R183W,Dactolisib,6,4,2,0,103.196179279941
2,R183W,Dactolisib,6,4,2,0.000762078951379363,89.2174871418075
2,R183W,Dactolisib,6,4,2,0.00228623685413809,94.4985304922851
2,R183W,Dactolisib,6,4,2,0.00685871056241427,124.256061719324
2,R183W,Dactolisib,6,4,2,0.0205761316872428,44.0576781778104
2,R183W,Dactolisib,6,4,2,0.0617283950617284,31.1351947097722
2,R183W,Dactolisib,6,4,2,0.185185185185185,18.6535635562087
2,R183W,Dactolisib,6,4,2,0.555555555555556,14.2266715650257
2,R183W,Dactolisib,6,4,2,1.66666666666667,10.6171932402645
2,R183W,Dactolisib,6,4,3,0,87.2152828802351
2,R183W,Dactolisib,6,4,3,0.000762078951379363,131.410727406319
2,R183W,Dactolisib,6,4,3,0.00228623685413809,96.1058045554739
2,R183W,Dactolisib,6,4,3,0.00685871056241427,69.0576781778104
2,R183W,Dactolisib,6,4,3,0.0205761316872428,41.9636296840558
2,R183W,Dactolisib,6,4,3,0.0617283950617284,23.4937545922116
2,R183W,Dactolisib,6,4,3,0.185185185185185,19.3607641440118
2,R183W,Dactolisib,6,4,3,0.555555555555556,13.2255694342395
2,R183W,Dactolisib,6,4,3,1.66666666666667,10.2406318883174
2,R183W,Dactolisib,4.5,4,1,0,184.581419992935
2,R183W,Dactolisib,4.5,4,1,0.000762078951379363,145.231367008124
2,R183W,Dactolisib,4.5,4,1,0.00228623685413809,112.071706110915
2,R183W,Dactolisib,4.5,4,1,0.00685871056241427,112.884139879901
2,R183W,Dactolisib,4.5,4,1,0.0205761316872428,30.6958671847404
2,R183W,Dactolisib,4.5,4,1,0.0617283950617284,23.127870010597
2,R183W,Dactolisib,4.5,4,1,0.185185185185185,19.4984104556694
2,R183W,Dactolisib,4.5,4,1,0.555555555555556,14.3412221829742
2,R183W,Dactolisib,4.5,4,1,1.66666666666667,11.7891204521371
2,R183W,Dactolisib,4.5,4,2,0,98.8431649593783
2,R183W,Dactolisib,4.5,4,2,0.000762078951379363,173.004238784882
2,R183W,Dactolisib,4.5,4,2,0.00228623685413809,101.49240551042
2,R183W,Dactolisib,4.5,4,2,0.00685871056241427,124.381843871424
2,R183W,Dactolisib,4.5,4,2,0.0205761316872428,47.2094666195691
2,R183W,Dactolisib,4.5,4,2,0.0617283950617284,30.6075591663723
2,R183W,Dactolisib,4.5,4,2,0.185185185185185,17.3701872129989
2,R183W,Dactolisib,4.5,4,2,0.555555555555556,14.5178382197103
2,R183W,Dactolisib,4.5,4,2,1.66666666666667,12.1158601200989
2,R183W,Dactolisib,4.5,4,3,0,112.398445778877
2,R183W,Dactolisib,4.5,4,3,0.000762078951379363,102.658071352879
2,R183W,Dactolisib,4.5,4,3,0.00228623685413809,100.132462027552
2,R183W,Dactolisib,4.5,4,3,0.00685871056241427,96.2115860120099
2,R183W,Dactolisib,4.5,4,3,0.0205761316872428,55.6163899682091
2,R183W,Dactolisib,4.5,4,3,0.0617283950617284,29.4242317202402
2,R183W,Dactolisib,4.5,4,3,0.185185185185185,20.0547509713882
2,R183W,Dactolisib,4.5,4,3,0.555555555555556,16.2310137760509
2,R183W,Dactolisib,4.5,4,3,1.66666666666667,14.0939597315436
2,R183W,Dactolisib,3,4,1,0,89.1915662944956
2,R183W,Dactolisib,3,4,1,0.000762078951379363,88.1581197625272
2,R183W,Dactolisib,3,4,1,0.00228623685413809,82.6170872932496
2,R183W,Dactolisib,3,4,1,0.00685871056241427,66.2138721262613
2,R183W,Dactolisib,3,4,1,0.0205761316872428,47.4505875742103
2,R183W,Dactolisib,3,4,1,0.0617283950617284,26.1146808042804
2,R183W,Dactolisib,3,4,1,0.185185185185185,16.6304268158608
2,R183W,Dactolisib,3,4,1,0.555555555555556,13.8672399892502
2,R183W,Dactolisib,3,4,1,1.66666666666667,10.3491241357406
2,R183W,Dactolisib,3,4,2,0,87.3079084312624
2,R183W,Dactolisib,3,4,2,0.000762078951379363,79.3335124966407
2,R183W,Dactolisib,3,4,2,0.00228623685413809,72.8469863917324
2,R183W,Dactolisib,3,4,2,0.00685871056241427,61.8895213896558
2,R183W,Dactolisib,3,4,2,0.0205761316872428,46.0433412328064
2,R183W,Dactolisib,3,4,2,0.0617283950617284,26.5984217341379
2,R183W,Dactolisib,3,4,2,0.185185185185185,16.2053211502284
2,R183W,Dactolisib,3,4,2,0.555555555555556,13.1416285944639
2,R183W,Dactolisib,3,4,2,1.66666666666667,10.1952065671496
2,R183W,Dactolisib,3,4,3,0,82.1480051794483
2,R183W,Dactolisib,3,4,3,0.000762078951379363,78.3440424128411
2,R183W,Dactolisib,3,4,3,0.00228623685413809,74.0563387163763
2,R183W,Dactolisib,3,4,3,0.00685871056241427,63.3627324033129
2,R183W,Dactolisib,3,4,3,0.0205761316872428,43.0822603894359
2,R183W,Dactolisib,3,4,3,0.0617283950617284,26.649727590335
2,R183W,Dactolisib,3,4,3,0.185185185185185,16.2566270064255
2,R183W,Dactolisib,3,4,3,0.555555555555556,13.1856050426327
2,R183W,Dactolisib,3,4,3,1.66666666666667,9.71146563729203
2,R183W,Dactolisib,0,4,1,0,84.8914113097009
2,R183W,Dactolisib,0,4,1,0.000762078951379363,81.0055610224958
2,R183W,Dactolisib,0,4,1,0.00228623685413809,76.982401537863
2,R183W,Dactolisib,0,4,1,0.00685871056241427,64.8923267043504
2,R183W,Dactolisib,0,4,1,0.0205761316872428,56.6263130192004
2,R183W,Dactolisib,0,4,1,0.0617283950617284,32.3637778337186
2,R183W,Dactolisib,0,4,1,0.185185185185185,15.2687827539648
2,R183W,Dactolisib,0,4,1,0.555555555555556,13.4219740485617
2,R183W,Dactolisib,0,4,1,1.66666666666667,10.6689246401355
2,R183W,Dactolisib,0,4,2,0,90.6652630615374
2,R183W,Dactolisib,0,4,2,0.000762078951379363,81.6989724695059
2,R183W,Dactolisib,0,4,2,0.00228623685413809,75.6299059431998
2,R183W,Dactolisib,0,4,2,0.00685871056241427,76.9274778588919
2,R183W,Dactolisib,0,4,2,0.0205761316872428,50.605304711994
2,R183W,Dactolisib,0,4,2,0.0617283950617284,27.9767489759022
2,R183W,Dactolisib,0,4,2,0.185185185185185,15.4610156303636
2,R183W,Dactolisib,0,4,2,0.555555555555556,12.5569261047669
2,R183W,Dactolisib,0,4,2,1.66666666666667,12.3235004691398
2,R183W,Dactolisib,0,4,3,0,87.3904387028858
2,R183W,Dactolisib,0,4,3,0.000762078951379363,88.7635306771632
2,R183W,Dactolisib,0,4,3,0.00228623685413809,80.2228985971577
2,R183W,Dactolisib,0,4,3,0.00685871056241427,88.015195551182
2,R183W,Dactolisib,0,4,3,0.0205761316872428,57.4638991235096
2,R183W,Dactolisib,0,4,3,0.0617283950617284,27.2490102295352
2,R183W,Dactolisib,0,4,3,0.185185185185185,16.2162162162162
2,R183W,Dactolisib,0,4,3,0.555555555555556,13.5180904867611
2,R183W,Dactolisib,0,4,3,1.66666666666667,11.2524887292034
