CELLINE,CELLINE_NAME,DRUG_NAME,ADDITIVE_CONC,REPEAT,REP,DRUG_CONC,DV
1,WT,Erlotinib,0,3,1,0,110.092905405405
1,WT,Erlotinib,0,3,1,0.0266727632982777,129.624155405405
1,WT,Erlotinib,0,3,1,0.0800182898948331,101.499155405405
1,WT,Erlotinib,0,3,1,0.240054869684499,165.603885135135
1,WT,Erlotinib,0,3,1,0.720164609053498,142.820945945946
1,WT,Erlotinib,0,3,1,2.16049382716049,127.512668918919
1,WT,Erlotinib,0,3,1,6.48148148148148,52.4493243243243
1,WT,Erlotinib,0,3,1,19.4444444444444,35.5363175675676
1,WT,Erlotinib,0,3,1,58.3333333333333,22.8251689189189
1,WT,Erlotinib,0,3,2,0,112.584459459459
1,WT,Erlotinib,0,3,2,0.0266727632982777,160.768581081081
1,WT,Erlotinib,0,3,2,0.0800182898948331,173.775337837838
